City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Etla,MX,2021-01-27 02:33:51,17.0608,-96.7944,61.39,67,0,1.9
295,Bayan,CN,2021-01-27 02:33:51,46.0833,127.4,3.2,88,12,12.1
296,Comodoro Rivadavia,AR,2021-01-27 02:28:52,-45.8667,-67.5,59.0,55,20,17.27
297,Sinnamary,GF,2021-01-27 02:33:52,5.3833,-52.95,77.23,87,97,14.25
298,Atyrau,KZ,2021-01-27 02:33:52,47.1167,51.8833,27.91,95,11,15.19
299,Ximei,CN,2021-01-27 02:33:52,24.9639,118.3794,62.6,63,90,8.95
300,Kulhudhuffushi,MV,2021-01-27 02:33:52,6.6221,73.07,80.6,57,100,5.99
301,Soyo,AO,2021-01-27 02:33:53,-6.1349,12.3689,78.98,81,100,6.24
302,Pindiga,NG,2021-01-27 02:33:53,9.9833,10.9333,69.03,23,46,8.75
303,Dharmavaram,IN,2021-01-27 02:33:53,14.4333,77.7167,71.92,44,86,2.84
304,Puerto Escondido,MX,2021-01-27 02:33:53,15.85,-97.0667,77.59,70,0,4.68
305,Half Moon Bay,US,2021-01-27 02:33:54,37.4636,-122.4286,46.99,81,90,29.93
306,Khash,IR,2021-01-27 02:33:54,28.2211,61.2158,33.94,60,0,2.3
307,Carauari,BR,2021-01-27 02:33:54,-4.8828,-66.8958,74.34,96,100,2.19
308,Lavrentiya,RU,2021-01-27 02:33:54,65.5833,-171.0,-5.03,87,72,4.05
309,Marawi,PH,2021-01-27 02:33:55,7.9986,124.2928,82.99,75,100,5.99
310,Oyama,JP,2021-01-27 02:33:55,36.3,139.8,55.0,87,75,4.61
311,Teguise,ES,2021-01-27 02:33:55,29.0605,-13.564,64.4,88,0,13.8
312,Dubbo,AU,2021-01-27 02:33:55,-32.25,148.6167,96.8,30,75,5.75
313,Pacific Grove,US,2021-01-27 02:29:00,36.6177,-121.9166,48.2,66,90,4.61
314,Santa Teresa,VE,2021-01-27 02:33:56,10.2341,-66.6631,78.8,69,0,1.14
315,Ucluelet,CA,2021-01-27 02:29:49,48.9329,-125.5528,41.0,60,90,11.5
316,Byron Bay,AU,2021-01-27 02:33:56,-28.65,153.6167,89.6,61,0,16.11
317,Haines Junction,CA,2021-01-27 02:33:57,60.7522,-137.5108,-9.4,77,0,3.44
318,Pemangkat,ID,2021-01-27 02:33:57,1.1667,108.9667,79.21,85,96,5.66
319,Dukat,RU,2021-01-27 02:33:57,62.55,155.55,-29.74,82,100,4.81
320,Chaohu,CN,2021-01-27 02:33:57,31.6,117.8667,46.0,87,90,6.71
321,Port Hardy,CA,2021-01-27 02:33:57,50.6996,-127.4199,44.6,65,75,26.46
322,Osmena,PH,2021-01-27 02:33:58,10.5208,119.9258,80.94,78,8,15.03
323,Anloga,GH,2021-01-27 02:33:58,5.7947,0.8973,82.4,83,20,9.22
324,Genhe,CN,2021-01-27 02:33:58,50.7833,121.5167,-11.67,83,100,5.7
325,Ostrovnoy,RU,2021-01-27 02:33:58,68.0531,39.5131,5.99,93,100,14.54
326,Arona,ES,2021-01-27 02:33:58,28.0996,-16.681,60.8,82,20,8.05
327,Krasnoborsk,RU,2021-01-27 02:33:58,61.5598,45.934,32.67,96,100,7.45
328,Shimoda,JP,2021-01-27 02:33:16,34.6667,138.95,57.2,94,75,6.91
329,Faanui,PF,2021-01-27 02:33:59,-16.4833,-151.75,81.5,74,37,15.61
330,San Quintin,MX,2021-01-27 02:33:59,30.4833,-115.95,53.1,60,0,7.94
331,Mapiripan,CO,2021-01-27 02:33:59,2.8892,-72.1256,73.09,79,4,3.49
332,Worgl,AT,2021-01-27 02:33:59,47.4833,12.0667,27.0,80,100,4.07
333,Summerville,US,2021-01-27 02:30:43,33.0185,-80.1757,66.2,100,49,4.61
334,Lasa,IT,2021-01-27 02:34:00,46.6166,10.7002,21.0,50,49,6.13
335,Flin Flon,CA,2021-01-27 02:34:00,54.7682,-101.865,-18.53,88,0,1.52
336,Broome,US,2021-01-27 02:34:00,42.2506,-75.833,30.0,93,90,8.05
337,Greytown,ZA,2021-01-27 02:34:01,-29.0642,30.5928,61.88,96,94,1.61
338,Panalingaan,PH,2021-01-27 02:34:01,8.7842,117.4231,83.75,63,45,4.52
339,Lingao,CN,2021-01-27 02:34:01,19.9103,109.6859,72.37,64,3,8.97
340,Yekaterinovka,RU,2021-01-27 02:34:01,52.0508,44.3451,33.84,94,100,17.07
341,Ocos,GT,2021-01-27 02:34:01,14.5094,-92.1933,68.0,94,0,8.79
342,West Bay,KY,2021-01-27 02:34:01,19.3667,-81.4167,79.0,78,0,5.75
343,Botesti,RO,2021-01-27 02:34:02,46.8,27.8833,32.0,74,100,9.22
344,Guanica,PR,2021-01-27 02:34:02,17.9716,-66.908,70.0,87,1,6.87
345,Sola,VU,2021-01-27 02:34:02,-13.8833,167.55,82.6,82,100,22.7
346,Karasjok,NO,2021-01-27 02:34:02,69.4719,25.5112,12.2,85,90,3.44
347,Flinders,AU,2021-01-27 02:34:03,-34.5833,150.8552,66.99,95,100,3.0
348,Muroto,JP,2021-01-27 02:34:03,33.2833,134.15,57.2,58,75,21.85
349,Mpanda,TZ,2021-01-27 02:33:49,-6.3655,31.0409,62.82,92,96,1.07
350,College,US,2021-01-27 02:34:03,64.8569,-147.8028,-9.0,69,20,1.77
351,Rabo De Peixe,PT,2021-01-27 02:34:03,37.8,-25.5833,63.0,94,75,23.02
352,Sungaipenuh,ID,2021-01-27 02:34:04,-2.0833,101.3833,75.25,61,98,0.34
353,Fraga,ES,2021-01-27 02:34:04,41.5229,0.3489,39.2,93,20,3.44
354,Judaberg,NO,2021-01-27 02:34:04,59.1659,5.8732,24.8,93,0,2.3
355,Igarka,RU,2021-01-27 02:34:04,67.4667,86.5833,-24.5,85,100,16.82
356,Ixtapa,MX,2021-01-27 02:33:17,20.7,-105.2,69.01,84,66,1.01
357,Tiznit,MA,2021-01-27 02:34:05,29.5833,-9.5,62.44,36,0,5.99
358,Jalapa,MX,2021-01-27 02:32:59,19.5333,-96.9167,62.17,76,2,3.31
359,Bilma,NE,2021-01-27 02:34:05,18.6853,12.9164,62.01,21,0,8.79
360,Kamenka,RU,2021-01-27 02:34:05,51.3223,42.7678,34.16,98,100,19.53
361,Filadelfia,US,2021-01-27 02:32:17,39.9523,-75.1638,36.0,93,90,3.47
362,Lompoc,US,2021-01-27 02:34:06,34.6391,-120.4579,50.0,62,90,4.16
363,Pimentel,PE,2021-01-27 02:34:06,-6.8367,-79.9342,71.67,78,88,11.97
364,Alice Springs,AU,2021-01-27 02:29:46,-23.7,133.8833,91.0,61,75,9.22
365,Remontnoye,RU,2021-01-27 02:34:06,46.5614,43.6501,33.8,100,67,20.13
366,Verkhnyaya Inta,RU,2021-01-27 02:34:07,65.9811,60.3094,-20.87,83,100,11.5
367,Yako,BF,2021-01-27 02:34:07,12.9667,-2.2667,67.86,19,98,9.98
368,Ejea De Los Caballeros,ES,2021-01-27 02:34:07,42.1263,-1.1372,51.01,100,67,5.88
369,Port Blair,IN,2021-01-27 02:34:07,11.6667,92.75,80.55,75,72,10.2
370,Martil,MA,2021-01-27 02:34:08,35.6166,-5.2752,59.0,88,4,8.05
371,Alamosa,US,2021-01-27 02:34:08,37.4695,-105.87,19.4,68,90,6.91
372,Smidovich,RU,2021-01-27 02:34:08,48.6,133.8167,2.05,92,95,7.83
373,San Policarpo,PH,2021-01-27 02:34:08,12.1791,125.5072,81.21,84,100,13.67
374,Rio Gallegos,AR,2021-01-27 02:30:32,-51.6226,-69.2181,46.4,39,0,19.57
375,Sumbe,AO,2021-01-27 02:34:09,-11.2061,13.8437,75.15,86,52,5.88
376,Clyde River,CA,2021-01-27 02:34:09,70.4692,-68.5914,3.2,78,1,25.32
377,Lanigan,CA,2021-01-27 02:34:09,51.8501,-105.0344,-11.2,77,94,10.36
378,Otanche,CO,2021-01-27 02:34:09,5.6567,-74.1825,66.49,91,100,3.44
379,Kirensk,RU,2021-01-27 02:34:09,57.7853,108.1119,-25.01,82,100,3.62
380,Waycross,US,2021-01-27 02:34:10,31.2136,-82.354,69.8,83,90,7.52
381,Fez,MA,2021-01-27 02:34:10,34.0372,-4.9998,46.4,100,20,8.05
382,Zyryanka,RU,2021-01-27 02:34:10,65.75,150.85,-29.52,83,100,13.02
383,Hoshcha,UA,2021-01-27 02:34:10,50.6003,26.6744,28.87,97,100,11.52
384,Saint-Joseph,RE,2021-01-27 02:34:10,-21.3667,55.6167,75.2,57,0,8.05
385,Arica,CL,2021-01-27 02:29:32,-18.475,-70.3042,68.0,83,0,2.3
386,Suluq,LY,2021-01-27 02:34:11,31.6682,20.2521,54.82,69,0,20.92
387,Alyangula,AU,2021-01-27 02:34:11,-13.8483,136.4192,87.8,70,52,9.22
388,Luau,AO,2021-01-27 02:34:11,-10.7073,22.2247,64.31,98,99,1.39
389,Vung Tau,VN,2021-01-27 02:34:11,10.346,107.0843,80.26,64,85,4.0
390,Aswan,EG,2021-01-27 02:34:11,24.0934,32.907,52.54,40,1,4.05
391,Freeport,US,2021-01-27 02:32:04,40.6576,-73.5832,36.0,87,90,5.75
392,Yinchuan,CN,2021-01-27 02:34:12,38.4681,106.2731,30.96,68,73,8.9
393,Ust-Ilimsk,RU,2021-01-27 02:34:12,58.0006,102.6619,-29.15,79,0,1.01
394,Ugljevik,BA,2021-01-27 02:34:12,44.6636,19.0203,33.01,75,100,5.01
395,Moussoro,TD,2021-01-27 02:34:12,13.6408,16.4901,70.25,18,71,14.14
396,Chuy,UY,2021-01-27 02:34:13,-33.6971,-53.4616,72.61,92,100,6.31
397,Kailua,US,2021-01-27 02:30:46,21.4022,-157.7394,80.6,69,75,11.5
398,Vikhorevka,RU,2021-01-27 02:32:11,56.1201,101.1636,-29.0,75,96,4.47
399,Araguaina,BR,2021-01-27 02:34:13,-7.1911,-48.2072,74.32,86,79,2.95
400,Killarney,IE,2021-01-27 02:30:11,52.05,-9.5167,48.2,93,89,3.36
401,Barcelona,ES,2021-01-27 02:30:04,41.3888,2.159,50.0,65,40,11.5
402,Altamirano,MX,2021-01-27 02:34:14,16.8833,-92.15,55.56,94,0,2.66
403,La Orilla,MX,2021-01-27 02:34:14,17.9833,-102.2333,72.0,84,93,2.06
404,Ankang,CN,2021-01-27 02:34:14,32.68,109.0172,48.63,47,75,0.94
405,Dhidhdhoo,MV,2021-01-27 02:34:14,6.8833,73.1,80.56,60,100,6.64
406,Caravelas,BR,2021-01-27 02:34:15,-17.7125,-39.2481,74.46,86,76,4.79
407,Kijang,KR,2021-01-27 02:34:15,35.2442,129.2139,46.4,36,0,11.5
408,Waingapu,ID,2021-01-27 02:34:15,-9.6567,120.2641,86.04,69,100,12.88
409,Grand-Santi,GF,2021-01-27 02:34:15,4.25,-54.3833,71.33,97,88,2.04
410,Provideniya,RU,2021-01-27 02:34:15,64.3833,-173.3,8.6,72,90,11.18
411,Potosi,BO,2021-01-27 02:34:16,-19.5836,-65.7531,47.62,51,1,4.81
412,Baykit,RU,2021-01-27 02:34:16,61.67,96.37,-43.92,73,64,2.66
413,Thinadhoo,MV,2021-01-27 02:34:16,0.5333,72.9333,80.78,77,93,13.4
414,Nangwa,TZ,2021-01-27 02:34:16,-4.4667,35.45,54.5,100,42,4.52
415,Sibolga,ID,2021-01-27 02:34:17,1.7427,98.7792,84.58,60,48,1.61
416,Bowen,AU,2021-01-27 02:34:18,-20.0167,148.2333,86.0,70,40,12.66
417,Giyani,ZA,2021-01-27 02:34:19,-23.3025,30.7187,70.81,94,100,1.72
418,San Cristobal,VE,2021-01-27 02:34:19,7.7669,-72.225,64.42,82,87,2.17
419,Cairns,AU,2021-01-27 02:34:20,-16.9167,145.7667,89.01,58,75,6.91
420,San Onofre,CO,2021-01-27 02:34:20,9.7359,-75.5263,77.25,69,0,4.05
421,Erdemli,TR,2021-01-27 02:34:20,36.605,34.3084,52.83,56,80,15.08
422,Garowe,SO,2021-01-27 02:34:20,8.4054,48.4845,60.01,83,0,9.82
423,Belance,PH,2021-01-27 02:34:21,16.1833,121.25,70.9,86,91,3.89
424,Dabat,ET,2021-01-27 02:34:21,12.9842,37.765,50.72,44,0,7.07
425,Loukhi,RU,2021-01-27 02:34:21,66.0764,33.0381,20.21,98,100,9.6
426,Yecla,ES,2021-01-27 02:34:21,38.6137,-1.1147,57.99,79,3,1.99
427,Smithers,CA,2021-01-27 02:30:11,54.7804,-127.1743,19.4,93,90,1.32
428,Dryden,CA,2021-01-27 02:34:21,49.7833,-92.7503,-13.0,84,1,3.44
429,Nadym,RU,2021-01-27 02:34:22,65.5333,72.5167,-34.02,83,54,11.95
430,Merritt Island,US,2021-01-27 02:34:22,28.5392,-80.672,69.01,78,6,5.17
431,Fuerte Olimpo,PY,2021-01-27 02:34:22,-21.0415,-57.8738,79.93,75,90,4.85
432,Taywarah,AF,2021-01-27 02:34:22,33.35,64.4167,18.55,63,73,0.94
433,Metro,ID,2021-01-27 02:34:22,-5.1131,105.3067,74.52,94,100,5.86
434,Buin,CL,2021-01-27 02:34:23,-33.7333,-70.75,69.01,48,0,13.8
435,Dickinson,US,2021-01-27 02:34:23,29.4608,-95.0513,68.0,77,90,5.75
436,Tazovskiy,RU,2021-01-27 02:34:23,67.4667,78.7,-29.15,85,100,7.78
437,Colesberg,ZA,2021-01-27 02:34:23,-30.72,25.0972,64.8,86,100,7.05
438,Ashland,US,2021-01-27 02:34:23,40.8167,-82.2665,32.0,93,90,5.75
439,Saint Anthony,US,2021-01-27 02:34:24,45.0205,-93.218,15.8,52,1,3.44
440,Tsuyama,JP,2021-01-27 02:34:24,35.05,134.0,55.0,71,75,4.61
441,Teshie,GH,2021-01-27 02:34:24,5.5836,-0.1072,80.6,89,75,11.5
442,Leningradskiy,RU,2021-01-27 02:34:24,69.3833,178.4167,-21.06,86,95,4.99
443,Verin,ES,2021-01-27 02:34:24,41.9415,-7.4381,48.99,99,85,2.51
444,Acari,PE,2021-01-27 02:34:25,-15.4311,-74.6158,73.22,65,22,3.8
445,Naze,JP,2021-01-27 02:34:25,28.3667,129.4833,62.6,77,75,16.11
446,Road Town,VG,2021-01-27 02:34:25,18.4167,-64.6167,75.99,82,22,4.0
447,Avera,US,2021-01-27 02:34:25,33.194,-82.5271,64.4,71,90,5.77
448,Usinsk,RU,2021-01-27 02:34:25,65.9939,57.5281,-17.54,84,100,17.22
449,Riberalta,BO,2021-01-27 02:34:25,-10.9833,-66.1,74.19,96,100,2.13
450,Biak,ID,2021-01-27 02:34:26,-0.9131,122.8766,85.71,58,58,5.32
451,Vostok,RU,2021-01-27 02:34:26,46.4856,135.8833,7.05,93,100,12.37
452,Robertsport,LR,2021-01-27 02:34:26,6.7533,-11.3686,78.4,84,0,5.37
453,Rincon,US,2021-01-27 02:34:26,32.296,-81.2354,69.8,88,75,3.44
454,Clovis,US,2021-01-27 02:33:46,36.8252,-119.7029,48.2,57,75,8.05
455,Exeter,GB,2021-01-27 02:34:27,50.7236,-3.5275,46.4,93,75,3.44
456,Nahrin,AF,2021-01-27 02:34:27,36.0649,69.1334,32.47,69,0,5.32
457,Redmond,US,2021-01-27 02:34:27,47.674,-122.1215,42.01,60,100,1.01
458,Olafsvik,IS,2021-01-27 02:34:27,64.8945,-23.7142,28.11,88,100,20.71
459,Salalah,OM,2021-01-27 02:33:15,17.0151,54.0924,73.4,31,0,11.5
460,Hurricane,US,2021-01-27 02:34:28,37.1753,-113.2899,37.4,80,1,4.16
461,Tepelene,AL,2021-01-27 02:34:28,40.2958,20.0192,35.01,56,61,8.01
462,Denpasar,ID,2021-01-27 02:31:43,-8.65,115.2167,84.2,79,20,16.11
463,Markova,UA,2021-01-27 02:34:28,48.6758,24.4138,22.19,90,100,4.88
464,Humpolec,CZ,2021-01-27 02:34:28,49.5415,15.3593,27.0,88,99,1.01
465,Katherine,AU,2021-01-27 02:34:29,-14.4667,132.2667,87.8,62,40,10.36
466,San Dionisio Del Mar,MX,2021-01-27 02:34:29,16.3333,-94.75,78.71,74,0,5.23
467,Arman,RU,2021-01-27 02:32:12,59.7,150.1667,-6.74,83,80,8.95
468,Mareeba,AU,2021-01-27 02:34:29,-17.0,145.4333,89.01,58,75,6.91
469,Progreso,MX,2021-01-27 02:34:22,21.2833,-89.6667,80.01,76,20,12.93
470,Halifax,CA,2021-01-27 02:32:32,44.6453,-63.5724,32.0,86,97,4.61
471,Breytovo,RU,2021-01-27 02:34:30,58.2993,37.8617,30.97,98,98,12.86
472,Mount Gambier,AU,2021-01-27 02:34:30,-37.8333,140.7667,68.0,42,40,19.57
473,Alexandria,EG,2021-01-27 02:34:30,31.2156,29.9553,51.8,87,0,3.44
474,Tonekabon,IR,2021-01-27 02:34:30,36.8163,50.8738,35.6,80,0,4.45
475,Tromso,NO,2021-01-27 02:34:30,69.6496,18.957,15.8,86,0,2.3
476,Rome,US,2021-01-27 02:34:30,34.257,-85.1647,55.4,71,75,1.81
477,Falun,SE,2021-01-27 02:34:31,60.6036,15.626,12.2,92,3,6.91
478,Salinopolis,BR,2021-01-27 02:32:34,-0.6136,-47.3561,79.57,83,100,8.61
479,Yulara,AU,2021-01-27 02:34:31,-25.2406,130.9889,78.8,69,75,12.66
480,Neiafu,TO,2021-01-27 02:34:31,-18.65,-173.9833,77.0,88,75,13.8
481,Kamaishi,JP,2021-01-27 02:34:31,39.2667,141.8833,37.4,100,75,4.61
482,Saskylakh,RU,2021-01-27 02:34:32,71.9167,114.0833,-35.57,82,40,2.13
483,Katsuura,JP,2021-01-27 02:34:32,35.1333,140.3,51.01,94,100,7.0
484,Mahalapye,BW,2021-01-27 02:34:32,-23.1041,26.8142,68.65,86,52,9.98
485,Lazaro Cardenas,MX,2021-01-27 02:34:32,17.9583,-102.2,72.72,83,93,1.9
486,Whangamata,NZ,2021-01-27 02:34:32,-37.2,175.8667,75.0,80,3,5.99
487,Mao,ES,2021-01-27 02:34:33,39.8885,4.2658,51.8,87,0,5.75
488,Baoding,CN,2021-01-27 02:34:33,38.8511,115.4903,36.86,61,73,6.62
489,Umea,SE,2021-01-27 02:34:33,63.8284,20.2597,14.0,92,90,10.36
490,Boddam,GB,2021-01-27 02:34:33,57.4667,-1.7833,33.8,100,90,3.44
491,Harer,ET,2021-01-27 02:34:33,9.3094,42.1258,47.61,46,2,2.08
492,Erenhot,CN,2021-01-27 02:33:43,43.6475,111.9767,6.04,88,100,5.48
493,Kokrajhar,IN,2021-01-27 02:34:34,26.399,90.2718,65.46,57,0,5.01
494,San Patricio,US,2021-01-27 02:34:34,28.017,-97.5169,69.8,100,90,10.36
495,Dongying,CN,2021-01-27 02:34:34,37.4564,118.4856,43.95,52,46,9.86
496,Camalu,MX,2021-01-27 02:34:34,30.85,-116.0667,45.0,58,0,6.93
497,Bertoua,CM,2021-01-27 02:34:35,4.5833,13.6833,68.45,59,84,2.57
498,Port Victoria,KE,2021-01-27 02:34:35,0.0939,33.9756,68.13,73,16,8.3
499,Majene,ID,2021-01-27 02:34:35,-3.5403,118.9707,87.21,59,86,9.37
500,Labis,MY,2021-01-27 02:34:35,2.385,103.021,81.34,73,100,4.74
501,Millinocket,US,2021-01-27 02:34:35,45.6573,-68.7098,28.4,74,90,2.73
502,Palu,ID,2021-01-27 02:34:36,-0.8917,119.8707,87.98,52,100,3.15
503,Begunitsy,RU,2021-01-27 02:34:36,59.5855,29.3176,34.0,93,90,8.95
504,Salekhard,RU,2021-01-27 02:29:43,66.53,66.6019,-32.64,83,59,2.21
505,Itapetinga,BR,2021-01-27 02:34:36,-15.2489,-40.2478,66.09,95,100,1.86
506,Port Hedland,AU,2021-01-27 02:33:07,-20.3167,118.5667,102.2,11,46,13.8
507,Khorixas,NA,2021-01-27 02:34:37,-20.3667,14.9667,67.93,71,91,6.64
508,Mzimba,MW,2021-01-27 02:34:37,-11.9,33.6,61.7,90,100,2.75
509,Grindavik,IS,2021-01-27 02:34:37,63.8424,-22.4338,30.2,51,0,21.85
510,Tupelo,US,2021-01-27 02:34:37,34.2576,-88.7034,57.2,54,75,9.82
511,Chiredzi,ZW,2021-01-27 02:34:37,-21.05,31.6667,69.89,97,92,4.41
512,Gebre Guracha,ET,2021-01-27 02:34:38,9.8,38.4,48.31,39,0,3.31
513,Samarai,PG,2021-01-27 02:34:38,-10.6167,150.6667,85.91,64,75,2.84
514,Mount Isa,AU,2021-01-27 02:34:38,-20.7333,139.5,93.2,40,40,8.05
515,Voi,KE,2021-01-27 02:34:38,-3.3945,38.563,69.21,88,35,1.59
516,Tubmanburg,LR,2021-01-27 02:34:38,6.8708,-10.8172,73.29,97,22,2.37
517,Ayan,RU,2021-01-27 02:34:39,56.45,138.1667,-5.62,88,100,9.35
518,Palana,RU,2021-01-27 02:34:39,59.1167,159.9667,-0.31,96,100,12.77
519,Xining,CN,2021-01-27 02:34:39,36.6167,101.7667,23.36,64,27,6.31
520,Sal Rei,CV,2021-01-27 02:34:39,16.1833,-22.9167,68.0,88,0,12.66
521,Beipiao,CN,2021-01-27 02:34:40,41.7919,120.7792,20.59,72,100,7.45
522,Aksu,CN,2021-01-27 02:34:40,41.1231,80.2644,20.8,81,0,2.51
523,Los Llanos De Aridane,ES,2021-01-27 02:34:40,28.6585,-17.9182,63.0,82,0,10.36
524,Vardo,NO,2021-01-27 02:34:40,70.3705,31.1107,24.93,95,100,27.87
525,Krutinka,RU,2021-01-27 02:34:40,56.0055,71.5113,26.6,97,100,14.65
526,Kizukuri,JP,2021-01-27 02:34:41,40.8061,140.3861,42.01,87,75,24.16
527,Gataivai,WS,2021-01-27 02:34:41,-13.7736,-172.388,80.6,94,75,13.8
528,Palmer,US,2021-01-27 02:33:43,42.1584,-72.3287,28.0,93,100,6.24
529,Dakar,SN,2021-01-27 02:30:27,14.6937,-17.4441,62.6,88,0,4.61
530,Vernon,CA,2021-01-27 02:34:41,50.2581,-119.2691,28.99,86,54,3.44
531,Karasburg,NA,2021-01-27 02:34:42,-28.0167,18.75,65.07,47,0,13.58
532,Berlevag,NO,2021-01-27 02:34:42,70.8578,29.0864,24.89,95,100,27.81
533,Kununurra,AU,2021-01-27 02:34:42,-15.7667,128.7333,80.6,100,100,6.91
534,Tombouctou,ML,2021-01-27 02:34:42,20.0,-3.0,65.41,24,0,12.75
535,Asau,RO,2021-01-27 02:34:43,46.4333,26.4,32.0,48,100,7.45
536,Ubon Ratchathani,TH,2021-01-27 02:34:43,15.1667,105.1667,80.01,69,15,6.91
537,Kloulklubed,PW,2021-01-27 02:34:43,7.0419,134.2556,82.24,72,100,14.58
538,Havelock,US,2021-01-27 02:32:47,34.8791,-76.9013,57.0,96,88,4.41
539,Obihiro,JP,2021-01-27 02:34:43,42.9172,143.2044,24.8,93,75,9.22
540,Amapa,BR,2021-01-27 02:34:44,1.0,-52.0,72.54,97,100,2.51
541,Calbe,DE,2021-01-27 02:34:44,51.9,11.7667,30.99,91,99,6.17
542,Lat Yao,TH,2021-01-27 02:34:44,15.751,99.7893,84.0,54,6,7.16
543,Raudeberg,NO,2021-01-27 02:34:44,61.9875,5.1352,28.0,91,74,7.72
544,Shuyskoye,RU,2021-01-27 02:34:44,59.3736,41.0305,32.23,97,100,9.46
545,Camana,PE,2021-01-27 02:34:45,-16.6228,-72.7111,71.02,76,33,10.63
546,Uruzgan,AF,2021-01-27 02:34:45,32.8333,66.0,31.5,64,0,6.69
547,Agadez,NE,2021-01-27 02:34:45,19.75,10.25,57.33,29,0,8.21
548,Broken Hill,AU,2021-01-27 02:34:10,-31.95,141.4333,77.0,47,92,14.97
549,Port-Gentil,GA,2021-01-27 02:32:48,-0.7193,8.7815,81.01,80,100,10.27
550,Chara,RU,2021-01-27 02:34:46,56.9064,118.2631,-22.11,81,100,2.1
551,Umm Kaddadah,SD,2021-01-27 02:34:46,13.6017,26.6876,64.44,25,0,12.82
552,Les Cayes,HT,2021-01-27 02:34:46,18.2,-73.75,73.65,70,18,4.76
553,Constantine,DZ,2021-01-27 02:34:48,36.365,6.6147,33.8,93,20,3.44
554,Storforshei,NO,2021-01-27 02:34:48,66.4043,14.5233,14.41,85,2,2.71
555,Tafresh,IR,2021-01-27 02:34:49,34.692,50.013,32.25,80,41,3.49
556,Marovoay,MG,2021-01-27 02:34:49,-16.1,46.6333,75.31,91,2,0.54
557,Bathsheba,BB,2021-01-27 02:34:49,13.2167,-59.5167,77.0,73,20,16.11
558,Kutum,SD,2021-01-27 02:34:49,14.2,24.6667,54.41,34,1,3.04
559,Nanakuli,US,2021-01-27 02:34:49,21.3906,-158.1547,80.6,54,1,10.36
560,Paso Del Macho,MX,2021-01-27 02:34:50,18.9667,-96.7167,75.99,63,0,7.0
561,Iskateley,RU,2021-01-27 02:34:50,67.6803,53.1512,-16.4,84,100,11.92
562,Jasper,US,2021-01-27 02:34:50,37.2001,-94.3502,30.99,86,90,8.05
563,Mecca,SA,2021-01-27 02:34:50,21.4267,39.8261,70.41,76,59,0.94
564,Krasnoselkup,RU,2021-01-27 02:34:51,65.7,82.4667,-28.86,84,100,11.56
565,Trairi,BR,2021-01-27 02:34:51,-3.2778,-39.2689,79.02,82,92,10.63
566,Skibbereen,IE,2021-01-27 02:34:51,51.55,-9.2667,48.2,100,75,9.22
567,Ginda,IN,2021-01-27 02:34:52,30.6945,78.4932,45.21,35,0,6.26
568,Khrebtovaya,RU,2021-01-27 02:34:52,56.7032,104.2494,-24.0,87,94,1.36
569,Baturaja,ID,2021-01-27 02:34:52,-4.1333,104.1667,74.35,94,100,1.34
570,Vilyuysk,RU,2021-01-27 02:34:52,63.7553,121.6247,-47.33,77,82,4.23
571,Joao Pinheiro,BR,2021-01-27 02:34:52,-17.7425,-46.1725,68.9,89,100,4.43
572,Abha,SA,2021-01-27 02:30:15,18.2164,42.5053,50.0,57,0,2.19
573,Saint-Marc-Des-Carrieres,CA,2021-01-27 02:34:53,46.6834,-72.0491,19.4,86,100,4.61
574,Tsogni,GA,2021-01-27 02:34:53,-2.7942,10.0988,76.01,93,100,4.83
575,Victor Harbor,AU,2021-01-27 02:34:53,-35.5667,138.6167,68.0,55,0,1.01
576,Monster,NL,2021-01-27 02:34:53,52.0258,4.175,36.0,93,90,18.41
577,Sabha,LY,2021-01-27 02:34:53,27.0377,14.4283,50.43,83,0,12.84
578,High Level,CA,2021-01-27 02:34:37,58.5169,-117.136,1.4,85,90,3.44
579,Asfi,MA,2021-01-27 02:34:54,32.2994,-9.2372,60.24,82,0,15.77
580,Sobolevo,RU,2021-01-27 02:34:54,54.4299,31.8996,30.42,98,100,18.25
581,Miandrivazo,MG,2021-01-27 02:34:54,-19.5167,45.4667,77.11,82,100,3.36
582,Berdigestyakh,RU,2021-01-27 02:33:10,62.0989,126.6992,-47.56,76,100,4.68
583,Camacha,PT,2021-01-27 02:34:55,33.0833,-16.3333,62.6,82,75,11.5
584,Laramie,US,2021-01-27 02:34:55,41.3114,-105.5911,15.01,85,90,4.61
585,Palotina,BR,2021-01-27 02:34:55,-24.2839,-53.84,72.09,93,100,7.02
586,Lusambo,CD,2021-01-27 02:34:55,-4.9667,23.45,69.46,96,100,1.79
587,Morondava,MG,2021-01-27 02:34:55,-20.2833,44.2833,80.82,81,100,6.53
588,Rengo,CL,2021-01-27 02:34:56,-34.4167,-70.8667,69.8,43,0,4.61
589,Camabatela,AO,2021-01-27 02:34:56,-8.1881,15.375,62.6,100,100,2.75
590,Kenai,US,2021-01-27 02:34:56,60.5544,-151.2583,17.01,85,1,3.44
